order_id,amount,profit,quantity,category,sub_category,payment_mode,order_date,customer_name,state,city,year_month,transaction_id,
B-26734,847,355,17,Furniture,Tables,COD,5/23/2022,James Garcia,New York,Buffalo,2022-05,B-26734_JamesGarcia_2022-05-23,
B-26734,847,355,17,Furniture,Tables,COD,11/28/2023,Emily Frederick,Texas,Austin,2023-11,B-26734_EmilyFrederick_2023-11-28,
B-26734,847,355,17,Furniture,Tables,COD,1/18/2023,Shawn Wise,California,San Francisco,2023-01,B-26734_ShawnWise_2023-01-18,
B-25483,3129,55,9,Furniture,Bookcases,Debit Card,9/6/2021,Carrie Alvarez,Illinois,Peoria,2021-09,B-25483_CarrieAlvarez_2021-09-06,
B-26041,9498,256,12,Electronics,Phones,COD,2/22/2021,Matthew James,Illinois,Peoria,2021-02,B-26041_MatthewJames_2021-02-22,
B-26041,9498,256,12,Electronics,Phones,COD,10/6/2021,Jerry Alvarado,New York,New York City,2021-10,B-26041_JerryAlvarado_2021-10-06,
B-26750,5461,1214,7,Furniture,Sofas,Credit Card,6/7/2020,Paul Zimmerman,New York,Rochester,2020-06,B-26750_PaulZimmerman_2020-06-07,
B-26138,3084,611,19,Furniture,Bookcases,UPI,5/21/2024,Carl Ryan,Texas,Dallas,2024-05,B-26138_CarlRyan_2024-05-21,
B-26929,6087,3043,1,Furniture,Sofas,COD,8/5/2020,Kelly Roberts,New York,Buffalo,2020-08,B-26929_KellyRoberts_2020-08-05,
B-25359,611,300,3,Furniture,Bookcases,Credit Card,10/15/2020,Jack Woods,Illinois,Peoria,2020-10,B-25359_JackWoods_2020-10-15,
B-25738,9909,2999,18,Office Supplies,Markers,COD,5/15/2021,Albert Alexander Jr.,Ohio,Cleveland,2021-05,B-25738_AlbertAlexanderJr._2021-05-15,
B-25738,9909,2999,18,Office Supplies,Markers,COD,1/13/2022,Teresa Perez,Texas,Austin,2022-01,B-25738_TeresaPerez_2022-01-13,
B-25931,6485,3178,18,Furniture,Sofas,UPI,7/18/2023,Amanda Williams,Ohio,Columbus,2023-07,B-25931_AmandaWilliams_2023-07-18,
B-25706,7259,1969,10,Electronics,Laptops,Credit Card,12/8/2022,Kristen Lawson,Illinois,Springfield,2022-12,B-25706_KristenLawson_2022-12-08,
B-25352,3333,700,18,Electronics,Printers,COD,4/17/2023,Jacob Stewart,Florida,Miami,2023-04,B-25352_JacobStewart_2023-04-17,
B-26909,7786,1202,4,Furniture,Sofas,EMI,6/23/2020,Daniel Brooks,Illinois,Peoria,2020-06,B-26909_DanielBrooks_2020-06-23,
B-26296,7644,2428,6,Electronics,Phones,Debit Card,1/20/2022,Aaron Dunn,Illinois,Springfield,2022-01,B-26296_AaronDunn_2022-01-20,
B-26112,1476,247,5,Furniture,Bookcases,COD,11/18/2023,Jacob Martinez,California,Los Angeles,2023-11,B-26112_JacobMartinez_2023-11-18,
B-26112,1476,247,5,Furniture,Bookcases,COD,1/19/2022,Raymond Burgess,California,San Diego,2022-01,B-26112_RaymondBurgess_2022-01-19,
B-26790,3445,1405,16,Furniture,Sofas,EMI,9/21/2020,Jennifer Cooke,California,San Francisco,2020-09,B-26790_JenniferCooke_2020-09-21,
B-25986,1314,457,8,Furniture,Sofas,EMI,6/11/2021,Tyrone White,California,San Diego,2021-06,B-25986_TyroneWhite_2021-06-11,
B-25630,5951,936,6,Electronics,Laptops,Debit Card,8/7/2024,Charles Williams,Texas,Dallas,2024-08,B-25630_CharlesWilliams_2024-08-07,
B-25630,5951,936,6,Electronics,Laptops,Debit Card,7/26/2022,Amy Page,Ohio,Columbus,2022-07,B-25630_AmyPage_2022-07-26,
B-26872,992,177,6,Electronics,Phones,UPI,1/13/2024,Scott Gibbs,California,Los Angeles,2024-01,B-26872_ScottGibbs_2024-01-13,
B-25870,5557,2114,17,Electronics,Laptops,EMI,5/28/2021,Angela Roberts,Ohio,Cleveland,2021-05,B-25870_AngelaRoberts_2021-05-28,
B-25991,3436,933,3,Electronics,Electronic Games,Credit Card,6/13/2021,Kyle Hernandez,Texas,Dallas,2021-06,B-25991_KyleHernandez_2021-06-13,
B-25198,9840,3870,11,Electronics,Printers,Debit Card,4/25/2023,Cynthia Ferguson,Texas,Austin,2023-04,B-25198_CynthiaFerguson_2023-04-25,
B-25189,7620,125,4,Office Supplies,Paper,EMI,7/5/2021,Brandi Garcia,California,San Francisco,2021-07,B-25189_BrandiGarcia_2021-07-05,
B-25189,7620,125,4,Office Supplies,Paper,EMI,10/12/2024,Matthew Blake,California,San Francisco,2024-10,B-25189_MatthewBlake_2024-10-12,
B-26563,4314,1591,5,Furniture,Tables,Debit Card,10/4/2021,Lauren Howell,New York,Buffalo,2021-10,B-26563_LaurenHowell_2021-10-04,
B-25548,8851,999,12,Electronics,Laptops,UPI,2/7/2024,Joseph Wilson,Ohio,Cincinnati,2024-02,B-25548_JosephWilson_2024-02-07,
B-25965,544,272,2,Electronics,Laptops,Debit Card,3/5/2021,Tanner Vance,Texas,Houston,2021-03,B-25965_TannerVance_2021-03-05,
B-25965,544,272,2,Electronics,Laptops,Debit Card,6/25/2023,Michael Nash,New York,Buffalo,2023-06,B-25965_MichaelNash_2023-06-25,
B-26545,537,142,20,Office Supplies,Markers,EMI,8/2/2021,Brent Thomas,Illinois,Peoria,2021-08,B-26545_BrentThomas_2021-08-02,
B-26603,5944,2661,7,Electronics,Laptops,EMI,3/17/2022,Harold Mitchell,Texas,Austin,2022-03,B-26603_HaroldMitchell_2022-03-17,
B-26393,2258,135,18,Electronics,Printers,Credit Card,2/7/2024,Ashley Palmer,Florida,Miami,2024-02,B-26393_AshleyPalmer_2024-02-07,
B-26393,2258,135,18,Electronics,Printers,Credit Card,8/19/2022,Stephen Hogan,California,San Diego,2022-08,B-26393_StephenHogan_2022-08-19,
B-26628,9609,4339,3,Furniture,Sofas,Debit Card,9/19/2024,George Ashley,Texas,Houston,2024-09,B-26628_GeorgeAshley_2024-09-19,
B-26628,9609,4339,3,Furniture,Sofas,Debit Card,4/5/2020,Sara Bailey,Ohio,Cincinnati,2020-04,B-26628_SaraBailey_2020-04-05,
B-25945,9952,3301,15,Electronics,Electronic Games,Debit Card,3/10/2023,Tanya Thomas MD,Texas,Dallas,2023-03,B-25945_TanyaThomasMD_2023-03-10,
B-26565,9873,4585,7,Office Supplies,Paper,Credit Card,8/10/2020,Maria Galvan,Ohio,Columbus,2020-08,B-26565_MariaGalvan_2020-08-10,
B-25684,3560,1335,15,Electronics,Electronic Games,COD,4/29/2020,Duane Kelly,New York,New York City,2020-04,B-25684_DuaneKelly_2020-04-29,
B-25684,3560,1335,15,Electronics,Electronic Games,COD,3/16/2023,Frank Reynolds,Illinois,Springfield,2023-03,B-25684_FrankReynolds_2023-03-16,
B-26612,6528,76,9,Electronics,Phones,Debit Card,5/4/2020,Aaron Kim,New York,Buffalo,2020-05,B-26612_AaronKim_2020-05-04,
B-25839,4521,1778,9,Office Supplies,Paper,Debit Card,10/15/2024,David Allen,Florida,Tampa,2024-10,B-25839_DavidAllen_2024-10-15,
B-25898,7091,2317,10,Furniture,Sofas,Credit Card,6/9/2022,Monica Lee,California,San Diego,2022-06,B-25898_MonicaLee_2022-06-09,
B-26120,2101,287,8,Office Supplies,Pens,COD,7/4/2020,Kimberly Fuller,Ohio,Cleveland,2020-07,B-26120_KimberlyFuller_2020-07-04,
B-26120,2101,287,8,Office Supplies,Pens,COD,4/9/2023,Erica Scott,Illinois,Chicago,2023-04,B-26120_EricaScott_2023-04-09,
B-26426,8644,1968,9,Office Supplies,Paper,Debit Card,11/24/2023,Melissa Mitchell,Illinois,Chicago,2023-11,B-26426_MelissaMitchell_2023-11-24,
B-26309,6672,3319,4,Furniture,Tables,UPI,11/29/2023,Joshua Murray,Texas,Dallas,2023-11,B-26309_JoshuaMurray_2023-11-29,
B-26309,6672,3319,4,Furniture,Tables,UPI,5/20/2024,John Jones,California,San Diego,2024-05,B-26309_JohnJones_2024-05-20,
B-26789,4699,103,12,Office Supplies,Binders,UPI,5/21/2024,Cheryl Johnson,Ohio,Cincinnati,2024-05,B-26789_CherylJohnson_2024-05-21,
B-26420,4897,1001,14,Furniture,Sofas,Debit Card,12/7/2021,Lisa Farmer,Texas,Houston,2021-12,B-26420_LisaFarmer_2021-12-07,
B-26420,4897,1001,14,Furniture,Sofas,Debit Card,1/6/2025,Christopher Walker,Ohio,Cincinnati,2025-01,B-26420_ChristopherWalker_2025-01-06,
B-26257,5460,2088,14,Furniture,Tables,Debit Card,7/13/2022,Elizabeth Coffey,New York,Buffalo,2022-07,B-26257_ElizabethCoffey_2022-07-13,
B-26257,5460,2088,14,Furniture,Tables,Debit Card,4/19/2020,Joseph Clark,Ohio,Cincinnati,2020-04,B-26257_JosephClark_2020-04-19,
B-25603,9272,1771,19,Office Supplies,Markers,UPI,11/14/2024,Jamie Brewer,Illinois,Springfield,2024-11,B-25603_JamieBrewer_2024-11-14,
B-25603,9272,1771,19,Office Supplies,Markers,UPI,4/18/2020,Lauren Boyer,Texas,Dallas,2020-04,B-25603_LaurenBoyer_2020-04-18,
B-25010,7870,1057,15,Office Supplies,Pens,Credit Card,10/18/2023,Howard Esparza,Texas,Houston,2023-10,B-25010_HowardEsparza_2023-10-18,
B-25010,7870,1057,15,Office Supplies,Pens,Credit Card,3/21/2021,James Hickman,Ohio,Cleveland,2021-03,B-25010_JamesHickman_2021-03-21,
B-25889,7992,893,12,Electronics,Laptops,Credit Card,9/13/2024,Jennifer Hernandez,Ohio,Cleveland,2024-09,B-25889_JenniferHernandez_2024-09-13,
B-25889,7992,893,12,Electronics,Laptops,Credit Card,5/4/2023,Shannon Warren,New York,New York City,2023-05,B-25889_ShannonWarren_2023-05-04,
B-25889,7992,893,12,Electronics,Laptops,Credit Card,5/31/2023,Ashley Aguilar,Illinois,Chicago,2023-05,B-25889_AshleyAguilar_2023-05-31,
B-26675,6499,2189,18,Electronics,Electronic Games,EMI,6/15/2024,Daniel Price,New York,New York City,2024-06,B-26675_DanielPrice_2024-06-15,
B-26675,6499,2189,18,Electronics,Electronic Games,EMI,4/3/2021,James Perez,Florida,Orlando,2021-04,B-26675_JamesPerez_2021-04-03,
B-26168,8848,2090,9,Office Supplies,Pens,Debit Card,1/14/2025,Jerry Smith,California,San Diego,2025-01,B-26168_JerrySmith_2025-01-14,
B-25436,8044,3634,3,Office Supplies,Markers,COD,12/24/2020,Andre Fernandez,Florida,Orlando,2020-12,B-25436_AndreFernandez_2020-12-24,
B-25436,8044,3634,3,Office Supplies,Markers,COD,10/7/2022,Anthony West,California,San Diego,2022-10,B-25436_AnthonyWest_2022-10-07,
B-25794,7417,1334,16,Furniture,Bookcases,COD,10/5/2021,Amber Flowers,Florida,Tampa,2021-10,B-25794_AmberFlowers_2021-10-05,
B-26495,3451,658,3,Office Supplies,Markers,UPI,12/28/2024,Patricia Davis,Illinois,Chicago,2024-12,B-26495_PatriciaDavis_2024-12-28,
B-25815,8531,2555,4,Electronics,Laptops,EMI,5/14/2022,Jasmine Gibbs,Texas,Austin,2022-05,B-25815_JasmineGibbs_2022-05-14,
B-25022,6646,848,15,Furniture,Sofas,Debit Card,8/19/2023,Nicole Dudley,New York,New York City,2023-08,B-25022_NicoleDudley_2023-08-19,
B-25022,6646,848,15,Furniture,Sofas,Debit Card,7/14/2023,Lori Colon,New York,Buffalo,2023-07,B-25022_LoriColon_2023-07-14,
B-26928,2553,907,6,Electronics,Laptops,Credit Card,6/22/2023,William Carr,Texas,Dallas,2023-06,B-26928_WilliamCarr_2023-06-22,
B-25905,8490,3485,3,Electronics,Phones,Credit Card,3/21/2023,Jeffrey Dixon,New York,New York City,2023-03,B-25905_JeffreyDixon_2023-03-21,
B-26739,2689,1330,3,Furniture,Tables,UPI,12/13/2020,Robert Sexton,California,Los Angeles,2020-12,B-26739_RobertSexton_2020-12-13,
B-26739,2689,1330,3,Furniture,Tables,UPI,5/29/2024,Brooke Gonzalez,Florida,Miami,2024-05,B-26739_BrookeGonzalez_2024-05-29,
B-25697,815,54,14,Furniture,Tables,Debit Card,5/25/2021,Victoria Bryant MD,California,San Francisco,2021-05,B-25697_VictoriaBryantMD_2021-05-25,
B-25234,5024,379,2,Office Supplies,Paper,UPI,4/2/2024,Nancy Kennedy,Texas,Dallas,2024-04,B-25234_NancyKennedy_2024-04-02,
B-25234,5024,379,2,Office Supplies,Paper,UPI,12/3/2022,Andrew Barry,Illinois,Peoria,2022-12,B-25234_AndrewBarry_2022-12-03,
B-25665,8962,2444,18,Electronics,Electronic Games,Debit Card,7/12/2021,Carlos Wheeler,Ohio,Cleveland,2021-07,B-25665_CarlosWheeler_2021-07-12,
B-25665,8962,2444,18,Electronics,Electronic Games,Debit Card,3/22/2020,Isabella Roach,Illinois,Peoria,2020-03,B-25665_IsabellaRoach_2020-03-22,
B-25028,1961,59,12,Office Supplies,Binders,UPI,8/9/2020,Samantha Williams,Florida,Orlando,2020-08,B-25028_SamanthaWilliams_2020-08-09,
B-26659,526,83,4,Furniture,Sofas,Credit Card,2/18/2022,Samuel Little MD,Illinois,Chicago,2022-02,B-26659_SamuelLittleMD_2022-02-18,
B-25966,6093,3042,9,Furniture,Bookcases,Debit Card,6/14/2021,Paul Taylor,California,San Francisco,2021-06,B-25966_PaulTaylor_2021-06-14,
B-25966,6093,3042,9,Furniture,Bookcases,Debit Card,3/1/2021,Susan Baker,California,San Diego,2021-03,B-25966_SusanBaker_2021-03-01,
B-25350,7699,246,5,Electronics,Electronic Games,Debit Card,9/23/2023,Mark Fry,Texas,Austin,2023-09,B-25350_MarkFry_2023-09-23,
B-26370,8825,3594,15,Furniture,Tables,Debit Card,7/31/2024,Megan Mclean,New York,New York City,2024-07,B-26370_MeganMclean_2024-07-31,
B-26298,2082,642,8,Electronics,Phones,EMI,6/2/2020,Caitlin Hunt,New York,Rochester,2020-06,B-26298_CaitlinHunt_2020-06-02,
B-26298,2082,642,8,Electronics,Phones,EMI,12/15/2022,Jenna Holland,Texas,Austin,2022-12,B-26298_JennaHolland_2022-12-15,
B-26298,2082,642,8,Electronics,Phones,EMI,8/7/2020,Stephanie Oconnell,New York,Buffalo,2020-08,B-26298_StephanieOconnell_2020-08-07,
B-25068,914,163,13,Office Supplies,Markers,UPI,10/26/2024,Andrea Hill,Illinois,Chicago,2024-10,B-25068_AndreaHill_2024-10-26,
