order_id,amount,profit,quantity,category,sub_category,payment_mode,order_date,customer_name,state,city,year_month
B-25443,4544.0,1726.0,9,Electronics,Phones,EMI,2024-08-21,Kathy Wilson,Texas,Dallas,2024-08
B-25443,5900.0,1738.0,20,Electronics,Phones,UPI,2024-08-21,Kathy Wilson,Texas,Dallas,2024-08
B-25774,8861.0,3381.0,19,Office Supplies,Markers,Credit Card,2021-05-27,Brandon Le,California,San Diego,2021-05
B-26505,8158.0,2052.0,13,Electronics,Phones,Debit Card,2020-09-21,Mary Wright,Ohio,Cincinnati,2020-09
B-25163,3411.0,1704.0,14,Office Supplies,Pens,UPI,2025-01-11,Douglas Reynolds,California,Los Angeles,2025-01
B-26095,9406.0,1137.0,16,Office Supplies,Markers,UPI,2021-10-20,Leroy Harris,Texas,Houston,2021-10
B-26095,1156.0,74.0,15,Electronics,Printers,EMI,2021-10-20,Leroy Harris,Texas,Houston,2021-10
B-25768,5354.0,743.0,10,Furniture,Bookcases,UPI,2021-10-19,Ricardo Dixon,Illinois,Springfield,2021-10
B-25328,8780.0,3430.0,4,Electronics,Electronic Games,Credit Card,2024-07-07,Debra Smith,Texas,Austin,2024-07
B-25328,8780.0,3430.0,4,Electronics,Electronic Games,Credit Card,2023-07-25,Jasmine James,Texas,Austin,2023-07
B-26573,6783.0,3306.0,8,Furniture,Sofas,Debit Card,2020-04-16,Felicia Morton,Ohio,Columbus,2020-04
B-25138,1778.0,285.0,4,Office Supplies,Pens,Credit Card,2020-07-04,Sylvia Jenkins,New York,New York City,2020-07
B-26803,9399.0,1949.0,12,Electronics,Printers,UPI,2022-05-16,Elizabeth White,New York,Rochester,2022-05
B-26803,7957.0,965.0,4,Furniture,Sofas,Credit Card,2022-05-16,Elizabeth White,New York,Rochester,2022-05
B-25101,1638.0,661.0,13,Furniture,Chairs,EMI,2023-11-25,Steven Steele,Illinois,Springfield,2023-11
B-25827,1786.0,224.0,4,Furniture,Tables,COD,2021-08-17,Amanda Ramirez,Texas,Dallas,2021-08
B-25792,4751.0,781.0,9,Office Supplies,Paper,EMI,2023-07-02,Kyle Jackson,New York,Buffalo,2023-07
B-25646,8979.0,4477.0,4,Office Supplies,Paper,Credit Card,2020-08-24,Sharon Wilkins,Illinois,Chicago,2020-08
B-25043,2727.0,663.0,8,Electronics,Phones,Credit Card,2022-11-07,Austin Hammond,Florida,Miami,2022-11
B-26598,1093.0,397.0,17,Electronics,Printers,Credit Card,2024-03-27,Jessica Barajas,Illinois,Peoria,2024-03
B-26598,1093.0,397.0,17,Electronics,Printers,Credit Card,2024-09-01,Jamie Jimenez,New York,Buffalo,2024-09
B-26598,1093.0,397.0,17,Electronics,Printers,Credit Card,2022-02-22,James Carter,Ohio,Columbus,2022-02
B-26598,2636.0,88.0,11,Office Supplies,Paper,Debit Card,2024-03-27,Jessica Barajas,Illinois,Peoria,2024-03
B-26598,2636.0,88.0,11,Office Supplies,Paper,Debit Card,2024-09-01,Jamie Jimenez,New York,Buffalo,2024-09
B-26598,2636.0,88.0,11,Office Supplies,Paper,Debit Card,2022-02-22,James Carter,Ohio,Columbus,2022-02
B-26643,7344.0,2251.0,7,Electronics,Electronic Games,Debit Card,2022-02-11,John Williams,Florida,Miami,2022-02
B-26643,7306.0,1547.0,3,Office Supplies,Paper,COD,2022-02-11,John Williams,Florida,Miami,2022-02
B-26643,5832.0,2588.0,10,Electronics,Printers,COD,2022-02-11,John Williams,Florida,Miami,2022-02
B-25992,8572.0,2041.0,8,Furniture,Tables,EMI,2021-05-27,Alicia Oneill,Illinois,Springfield,2021-05
B-25992,8572.0,2041.0,8,Furniture,Tables,EMI,2023-07-05,Rebecca Huff,Illinois,Springfield,2023-07
B-25992,8572.0,2041.0,8,Furniture,Tables,EMI,2020-10-27,Diana Scott,California,San Diego,2020-10
B-25992,8059.0,1834.0,10,Electronics,Printers,Credit Card,2021-05-27,Alicia Oneill,Illinois,Springfield,2021-05
B-25992,8059.0,1834.0,10,Electronics,Printers,Credit Card,2023-07-05,Rebecca Huff,Illinois,Springfield,2023-07
B-25992,8059.0,1834.0,10,Electronics,Printers,Credit Card,2020-10-27,Diana Scott,California,San Diego,2020-10
B-25532,3661.0,436.0,13,Furniture,Sofas,EMI,2023-01-26,Brian Young,Texas,Austin,2023-01
B-25564,2451.0,342.0,8,Office Supplies,Paper,EMI,2021-09-06,Susan Wright,California,Los Angeles,2021-09
B-25564,2451.0,342.0,8,Office Supplies,Paper,EMI,2021-11-12,Kayla Banks,Ohio,Cincinnati,2021-11
B-25564,2451.0,342.0,8,Office Supplies,Paper,EMI,2024-07-30,Zachary Pierce,Texas,Houston,2024-07
B-26543,7067.0,1943.0,16,Furniture,Tables,Credit Card,2022-03-15,Nicolas Owen,California,San Francisco,2022-03
B-25976,4307.0,615.0,3,Electronics,Electronic Games,UPI,2024-03-15,Martha Carney,New York,New York City,2024-03
B-25976,4307.0,615.0,3,Electronics,Electronic Games,UPI,2020-11-10,Francisco Hicks,Illinois,Springfield,2020-11
B-25976,5694.0,1134.0,5,Furniture,Chairs,EMI,2024-03-15,Martha Carney,New York,New York City,2024-03
B-25976,5694.0,1134.0,5,Furniture,Chairs,EMI,2020-11-10,Francisco Hicks,Illinois,Springfield,2020-11
B-25929,962.0,298.0,18,Office Supplies,Binders,Credit Card,2022-07-23,Matthew Parker,Illinois,Springfield,2022-07
B-25497,2995.0,220.0,14,Furniture,Bookcases,Credit Card,2024-09-13,Paul Bryant,New York,Buffalo,2024-09
B-25497,2047.0,914.0,5,Office Supplies,Markers,Debit Card,2024-09-13,Paul Bryant,New York,Buffalo,2024-09
B-26735,2078.0,612.0,6,Electronics,Laptops,COD,2022-01-25,Bruce Dennis,Texas,Austin,2022-01
B-25036,2737.0,1253.0,3,Electronics,Printers,EMI,2021-04-19,Joseph Bates,New York,New York City,2021-04
B-25971,8194.0,2881.0,6,Office Supplies,Paper,Debit Card,2021-07-18,Kelly Pacheco,Texas,Houston,2021-07
B-25441,9914.0,3858.0,16,Furniture,Sofas,Credit Card,2022-06-24,Jeffrey Weber,New York,Buffalo,2022-06
B-25441,9914.0,3858.0,16,Furniture,Sofas,Credit Card,2024-06-08,Andrew Krueger,New York,Rochester,2024-06
B-25441,5470.0,292.0,7,Office Supplies,Pens,Debit Card,2022-06-24,Jeffrey Weber,New York,Buffalo,2022-06
B-25441,5470.0,292.0,7,Office Supplies,Pens,Debit Card,2024-06-08,Andrew Krueger,New York,Rochester,2024-06
B-25441,1496.0,662.0,17,Furniture,Bookcases,UPI,2022-06-24,Jeffrey Weber,New York,Buffalo,2022-06
B-25441,1496.0,662.0,17,Furniture,Bookcases,UPI,2024-06-08,Andrew Krueger,New York,Rochester,2024-06
B-25823,3228.0,476.0,9,Office Supplies,Paper,COD,2022-09-29,Kathleen Cox,New York,New York City,2022-09
B-25363,3918.0,749.0,8,Electronics,Laptops,Credit Card,2023-05-10,Jamie Bradley,California,San Diego,2023-05
B-25363,3918.0,749.0,8,Electronics,Laptops,Credit Card,2020-05-02,Robert Martinez,Texas,Houston,2020-05
B-26445,9921.0,1451.0,15,Furniture,Sofas,EMI,2021-04-12,Christopher Rogers,Illinois,Chicago,2021-04
B-26724,9694.0,4361.0,1,Furniture,Chairs,EMI,2023-11-04,Roberto Parrish,Illinois,Springfield,2023-11
B-25447,5028.0,1553.0,13,Office Supplies,Paper,EMI,2020-05-04,Amber Kennedy,Florida,Tampa,2020-05
B-26904,594.0,67.0,19,Office Supplies,Paper,Debit Card,2023-09-10,Maria Davis,New York,Buffalo,2023-09
B-26904,594.0,67.0,19,Office Supplies,Paper,Debit Card,2024-01-05,Terry Gilbert,Florida,Miami,2024-01
B-26904,594.0,67.0,19,Office Supplies,Paper,Debit Card,2024-05-08,Devon Schmitt,Texas,Austin,2024-05
B-26456,5954.0,2618.0,11,Furniture,Tables,COD,2024-03-30,Robert Mosley,Ohio,Cincinnati,2024-03
B-25435,3518.0,1051.0,3,Furniture,Bookcases,UPI,2020-09-10,Paul Scott,California,San Francisco,2020-09
B-25435,4157.0,1874.0,8,Electronics,Laptops,EMI,2020-09-10,Paul Scott,California,San Francisco,2020-09
B-26279,3747.0,410.0,5,Office Supplies,Markers,Credit Card,2020-07-12,Kristin Alvarez,Illinois,Springfield,2020-07
B-26279,3747.0,410.0,5,Office Supplies,Markers,Credit Card,2022-12-08,Kevin Jackson,New York,Buffalo,2022-12
B-26279,3747.0,410.0,5,Office Supplies,Markers,Credit Card,2024-03-27,Mrs. Lauren Potter DDS,Ohio,Columbus,2024-03
B-26279,3747.0,410.0,5,Office Supplies,Markers,Credit Card,2023-02-17,Jason Brown,Illinois,Chicago,2023-02
B-26279,3747.0,410.0,5,Office Supplies,Markers,Credit Card,2021-07-21,Jamie Santos,California,Los Angeles,2021-07
B-26279,3194.0,534.0,4,Office Supplies,Binders,UPI,2020-07-12,Kristin Alvarez,Illinois,Springfield,2020-07
B-26279,3194.0,534.0,4,Office Supplies,Binders,UPI,2022-12-08,Kevin Jackson,New York,Buffalo,2022-12
B-26279,3194.0,534.0,4,Office Supplies,Binders,UPI,2024-03-27,Mrs. Lauren Potter DDS,Ohio,Columbus,2024-03
B-26279,3194.0,534.0,4,Office Supplies,Binders,UPI,2023-02-17,Jason Brown,Illinois,Chicago,2023-02
B-26279,3194.0,534.0,4,Office Supplies,Binders,UPI,2021-07-21,Jamie Santos,California,Los Angeles,2021-07
B-25770,8548.0,2305.0,1,Office Supplies,Binders,COD,2022-10-30,James Taylor,Florida,Tampa,2022-10
B-25715,6089.0,139.0,19,Furniture,Tables,Debit Card,2020-12-31,Alicia Vincent,Ohio,Cincinnati,2020-12
B-25715,6089.0,139.0,19,Furniture,Tables,Debit Card,2022-04-15,Kenneth Adams,Ohio,Cleveland,2022-04
B-25715,6089.0,139.0,19,Furniture,Tables,Debit Card,2023-04-05,Shelby Browning,Illinois,Chicago,2023-04
B-25715,2586.0,800.0,16,Furniture,Tables,UPI,2020-12-31,Alicia Vincent,Ohio,Cincinnati,2020-12
B-25715,2586.0,800.0,16,Furniture,Tables,UPI,2022-04-15,Kenneth Adams,Ohio,Cleveland,2022-04
B-25715,2586.0,800.0,16,Furniture,Tables,UPI,2023-04-05,Shelby Browning,Illinois,Chicago,2023-04
B-25715,3757.0,1626.0,9,Office Supplies,Paper,UPI,2020-12-31,Alicia Vincent,Ohio,Cincinnati,2020-12
B-25715,3757.0,1626.0,9,Office Supplies,Paper,UPI,2022-04-15,Kenneth Adams,Ohio,Cleveland,2022-04
B-25715,3757.0,1626.0,9,Office Supplies,Paper,UPI,2023-04-05,Shelby Browning,Illinois,Chicago,2023-04
B-26961,5193.0,2530.0,5,Furniture,Sofas,Debit Card,2021-10-29,Johnny Hill,California,San Diego,2021-10
B-26961,5193.0,2530.0,5,Furniture,Sofas,Debit Card,2024-12-29,Nicholas Tucker,Florida,Miami,2024-12
B-25902,7493.0,96.0,3,Electronics,Electronic Games,UPI,2020-08-11,Theresa Cline,Ohio,Cleveland,2020-08
B-26321,2062.0,848.0,6,Office Supplies,Markers,Credit Card,2024-03-04,Christine Wheeler,Florida,Tampa,2024-03
B-25612,7163.0,1536.0,1,Electronics,Phones,EMI,2023-10-17,Carlos Wells,California,San Diego,2023-10
B-25605,4026.0,163.0,6,Electronics,Phones,COD,2023-07-28,Randall Bell,New York,New York City,2023-07
B-25810,1894.0,275.0,5,Furniture,Chairs,Credit Card,2021-11-27,Kendra Mckinney,Florida,Miami,2021-11
B-25810,7144.0,192.0,13,Electronics,Electronic Games,Credit Card,2021-11-27,Kendra Mckinney,Florida,Miami,2021-11
B-25935,3482.0,1554.0,15,Electronics,Laptops,Debit Card,2020-09-09,Amanda Kim,Ohio,Columbus,2020-09
B-26245,4172.0,235.0,5,Office Supplies,Paper,EMI,2021-06-02,Megan Morgan,Ohio,Cleveland,2021-06
B-26245,4172.0,235.0,5,Office Supplies,Paper,EMI,2022-08-22,Vincent Kramer,Florida,Orlando,2022-08
B-26245,4172.0,235.0,5,Office Supplies,Paper,EMI,2024-04-16,Raymond Bean,Illinois,Springfield,2024-04
B-25346,6265.0,155.0,8,Furniture,Sofas,COD,2022-08-23,Reginald Hebert,Ohio,Cincinnati,2022-08
B-25346,6265.0,155.0,8,Furniture,Sofas,COD,2021-03-12,Jeremy Vazquez,Ohio,Cleveland,2021-03
B-25594,2931.0,212.0,7,Electronics,Electronic Games,Credit Card,2024-06-26,Michael Stewart,Illinois,Peoria,2024-06
B-25594,2931.0,212.0,7,Electronics,Electronic Games,Credit Card,2023-12-08,Kevin Johnson,Florida,Tampa,2023-12
B-25471,1146.0,188.0,9,Furniture,Chairs,Debit Card,2024-11-27,Tara Hughes,Florida,Tampa,2024-11
B-25398,9215.0,767.0,13,Electronics,Printers,COD,2022-01-10,Sandra Perkins,Florida,Tampa,2022-01
B-25398,9215.0,767.0,13,Electronics,Printers,COD,2021-11-01,Heather Bell,California,San Francisco,2021-11
B-25999,7895.0,1005.0,1,Furniture,Chairs,Credit Card,2023-10-28,Nancy Boyd,Ohio,Cincinnati,2023-10
B-25999,7895.0,1005.0,1,Furniture,Chairs,Credit Card,2025-03-01,Raymond Reyes,California,San Diego,2025-03
B-25999,2740.0,558.0,8,Office Supplies,Pens,UPI,2023-10-28,Nancy Boyd,Ohio,Cincinnati,2023-10
B-25999,2740.0,558.0,8,Office Supplies,Pens,UPI,2025-03-01,Raymond Reyes,California,San Diego,2025-03
B-25159,5338.0,1354.0,16,Office Supplies,Markers,UPI,2024-08-01,Cassandra Jordan,Illinois,Peoria,2024-08
B-25159,5338.0,1354.0,16,Office Supplies,Markers,UPI,2023-06-07,Evelyn Harris,New York,Buffalo,2023-06
B-25159,5338.0,1354.0,16,Office Supplies,Markers,UPI,2024-10-21,Shannon Maynard,Florida,Orlando,2024-10
B-25159,5338.0,1354.0,16,Office Supplies,Markers,UPI,2021-01-04,Marie James,New York,Buffalo,2021-01
B-25496,3095.0,941.0,2,Office Supplies,Pens,EMI,2022-04-19,Maria Carroll,Ohio,Cleveland,2022-04
B-25496,3095.0,941.0,2,Office Supplies,Pens,EMI,2022-08-11,Jessica Sloan,Texas,Austin,2022-08
B-25401,6017.0,2230.0,13,Electronics,Printers,Debit Card,2023-08-04,Scott Craig,Illinois,Peoria,2023-08
B-25707,4904.0,469.0,2,Office Supplies,Pens,Debit Card,2020-04-25,Kaitlin Brown,Texas,Dallas,2020-04
B-25707,3080.0,737.0,6,Office Supplies,Binders,UPI,2020-04-25,Kaitlin Brown,Texas,Dallas,2020-04
B-26225,1992.0,355.0,2,Electronics,Phones,COD,2024-12-14,William Beck,Florida,Tampa,2024-12
B-25662,5346.0,1246.0,17,Furniture,Sofas,EMI,2022-07-25,Eric Mason,Florida,Orlando,2022-07
B-25662,5346.0,1246.0,17,Furniture,Sofas,EMI,2022-05-07,Lisa Lowe,Florida,Miami,2022-05
B-26752,8422.0,893.0,18,Electronics,Printers,Debit Card,2022-08-11,Roy Miller,California,San Francisco,2022-08
B-26752,8422.0,893.0,18,Electronics,Printers,Debit Card,2022-08-12,Christopher Espinoza,Ohio,Columbus,2022-08
B-26752,6105.0,1447.0,8,Furniture,Bookcases,Credit Card,2022-08-11,Roy Miller,California,San Francisco,2022-08
B-26752,6105.0,1447.0,8,Furniture,Bookcases,Credit Card,2022-08-12,Christopher Espinoza,Ohio,Columbus,2022-08
B-25640,670.0,85.0,9,Office Supplies,Pens,EMI,2023-08-21,Claire Cole,Texas,Houston,2023-08
B-25030,4057.0,1012.0,6,Electronics,Laptops,Credit Card,2022-09-12,Eric Nunez,California,San Diego,2022-09
B-25504,8178.0,2462.0,10,Office Supplies,Pens,UPI,2023-08-20,David Bell,California,Los Angeles,2023-08
B-26912,8752.0,1686.0,9,Furniture,Tables,Debit Card,2020-12-27,Patrick Hensley MD,Ohio,Cincinnati,2020-12
B-26912,8752.0,1686.0,9,Furniture,Tables,Debit Card,2023-09-04,John Cox,Illinois,Peoria,2023-09
B-26912,8752.0,1686.0,9,Furniture,Tables,Debit Card,2022-01-08,Michelle Sullivan,Illinois,Chicago,2022-01
B-25193,8974.0,4441.0,16,Electronics,Printers,EMI,2023-06-05,Angela Todd,New York,New York City,2023-06
B-25106,9090.0,3098.0,16,Electronics,Phones,Credit Card,2021-04-01,Luke Saunders,Texas,Dallas,2021-04
B-25106,9090.0,3098.0,16,Electronics,Phones,Credit Card,2024-05-28,Dr. Jennifer Benton DVM,Illinois,Springfield,2024-05
B-25106,851.0,356.0,11,Electronics,Electronic Games,Credit Card,2021-04-01,Luke Saunders,Texas,Dallas,2021-04
B-25106,851.0,356.0,11,Electronics,Electronic Games,Credit Card,2024-05-28,Dr. Jennifer Benton DVM,Illinois,Springfield,2024-05
B-26835,5427.0,728.0,3,Electronics,Phones,UPI,2023-03-09,Keith Smith,Florida,Miami,2023-03
B-25836,2695.0,914.0,15,Furniture,Bookcases,Debit Card,2022-07-28,Danielle Mitchell,Illinois,Peoria,2022-07
B-25836,2695.0,914.0,15,Furniture,Bookcases,Debit Card,2021-06-17,Jesus Hernandez,California,Los Angeles,2021-06
B-26661,2386.0,999.0,3,Office Supplies,Pens,COD,2024-02-13,Jason Norman,Florida,Miami,2024-02
B-26317,2284.0,149.0,20,Office Supplies,Pens,Debit Card,2021-08-06,Laura Poole,New York,Rochester,2021-08
B-26839,6034.0,608.0,8,Electronics,Phones,EMI,2022-05-01,Sarah Wagner,Texas,Houston,2022-05
B-26839,8956.0,3359.0,13,Furniture,Bookcases,Credit Card,2022-05-01,Sarah Wagner,Texas,Houston,2022-05
B-25735,7122.0,1982.0,7,Office Supplies,Markers,EMI,2024-03-11,Bryan Baird,Illinois,Peoria,2024-03
B-25387,9775.0,4507.0,5,Office Supplies,Markers,UPI,2020-07-06,Amy Thompson,Ohio,Cincinnati,2020-07
B-25192,3309.0,177.0,13,Furniture,Bookcases,EMI,2020-12-17,Ashley Wright,Ohio,Cleveland,2020-12
B-26844,4163.0,897.0,14,Electronics,Electronic Games,COD,2022-08-30,Michelle Lynch,Illinois,Springfield,2022-08
B-26844,4163.0,897.0,14,Electronics,Electronic Games,COD,2025-02-27,Ryan Hale,Ohio,Cleveland,2025-02
B-26844,4163.0,897.0,14,Electronics,Electronic Games,COD,2021-06-05,Marie Jefferson,Florida,Orlando,2021-06
B-25236,5518.0,867.0,7,Furniture,Sofas,UPI,2022-12-22,Vanessa Smith,Texas,Houston,2022-12
B-25940,7566.0,606.0,6,Electronics,Phones,Debit Card,2025-01-25,Ryan Foster,Ohio,Columbus,2025-01
B-25940,7566.0,606.0,6,Electronics,Phones,Debit Card,2025-02-14,David Lara,California,San Diego,2025-02
B-26765,762.0,92.0,11,Electronics,Printers,COD,2023-01-06,Jonathan Young,Illinois,Springfield,2023-01
B-26817,3316.0,126.0,6,Electronics,Laptops,COD,2020-10-11,Debra Townsend,Ohio,Cincinnati,2020-10
B-26522,5994.0,2826.0,9,Furniture,Bookcases,EMI,2023-05-24,John Thomas,California,San Francisco,2023-05
B-26522,5994.0,2826.0,9,Furniture,Bookcases,EMI,2024-03-12,Bryan Anderson,California,Los Angeles,2024-03
B-26522,5994.0,2826.0,9,Furniture,Bookcases,EMI,2024-03-17,Sarah Miller,New York,New York City,2024-03
B-25681,3854.0,245.0,19,Electronics,Laptops,COD,2022-05-17,Robert Hill,Ohio,Columbus,2022-05
B-25382,7019.0,2677.0,15,Office Supplies,Markers,UPI,2020-12-21,Joshua Rojas,Florida,Miami,2020-12
B-25944,5954.0,2640.0,14,Electronics,Laptops,Credit Card,2021-08-24,Angelica Lewis,New York,New York City,2021-08
B-25944,5954.0,2640.0,14,Electronics,Laptops,Credit Card,2022-10-22,Jessica Russell,Texas,Dallas,2022-10
B-26980,9752.0,3618.0,5,Furniture,Bookcases,Debit Card,2024-02-21,Mary Johnson,New York,Rochester,2024-02
B-26980,9752.0,3618.0,5,Furniture,Bookcases,Debit Card,2022-10-31,Joseph Knight,Illinois,Peoria,2022-10
B-25780,5335.0,322.0,15,Electronics,Electronic Games,COD,2022-05-15,Jessica Greene,New York,New York City,2022-05
B-25964,1454.0,80.0,20,Electronics,Electronic Games,Credit Card,2022-07-22,Vincent Perez,New York,Rochester,2022-07
B-26767,6724.0,1539.0,19,Furniture,Bookcases,COD,2021-12-13,Dennis Rivera,California,San Francisco,2021-12
B-26767,6724.0,1539.0,19,Furniture,Bookcases,COD,2021-06-03,Nancy Keller,Texas,Dallas,2021-06
B-25501,9874.0,3895.0,4,Office Supplies,Binders,EMI,2025-02-24,Michelle Anderson,Ohio,Cleveland,2025-02
B-26029,4918.0,1485.0,7,Electronics,Phones,UPI,2023-02-02,Anthony May,Florida,Tampa,2023-02
B-25292,3189.0,1180.0,19,Office Supplies,Paper,Credit Card,2021-12-31,Michelle Guerra,New York,New York City,2021-12
B-25873,2684.0,713.0,2,Electronics,Electronic Games,UPI,2024-06-15,Meghan Ballard,New York,New York City,2024-06
B-25873,2684.0,713.0,2,Electronics,Electronic Games,UPI,2022-06-05,Brian Wheeler,New York,Buffalo,2022-06
B-25873,2684.0,713.0,2,Electronics,Electronic Games,UPI,2020-05-11,William Rosario,Texas,Dallas,2020-05
B-25444,7626.0,229.0,5,Office Supplies,Pens,EMI,2024-02-11,Jessica Hunt,Illinois,Springfield,2024-02
B-25444,7626.0,229.0,5,Office Supplies,Pens,EMI,2020-11-25,Tony Chavez,Ohio,Columbus,2020-11
B-26796,6669.0,3063.0,19,Electronics,Printers,UPI,2023-08-12,Mary Crawford,Ohio,Cincinnati,2023-08
B-25537,6123.0,1686.0,3,Office Supplies,Markers,Credit Card,2022-05-06,Roger Morrison,Ohio,Cincinnati,2022-05
B-26083,3265.0,1390.0,16,Office Supplies,Paper,Credit Card,2024-01-17,Bethany Harrison,California,Los Angeles,2024-01
B-25298,8104.0,1039.0,6,Office Supplies,Markers,COD,2021-11-24,Lisa Mcintyre,Florida,Orlando,2021-11
B-25298,8104.0,1039.0,6,Office Supplies,Markers,COD,2021-10-06,Carolyn Gonzalez,Florida,Miami,2021-10
B-25298,8104.0,1039.0,6,Office Supplies,Markers,COD,2025-01-27,Christina Oconnell,California,San Francisco,2025-01
B-26734,847.0,355.0,17,Furniture,Tables,COD,2022-05-23,James Garcia,New York,Buffalo,2022-05
B-26734,847.0,355.0,17,Furniture,Tables,COD,2023-11-28,Emily Frederick,Texas,Austin,2023-11
B-26734,847.0,355.0,17,Furniture,Tables,COD,2023-01-18,Shawn Wise,California,San Francisco,2023-01
B-25483,3129.0,55.0,9,Furniture,Bookcases,Debit Card,2021-09-06,Carrie Alvarez,Illinois,Peoria,2021-09
B-25483,7821.0,3821.0,13,Electronics,Laptops,EMI,2021-09-06,Carrie Alvarez,Illinois,Peoria,2021-09
B-26041,9498.0,256.0,12,Electronics,Phones,COD,2021-02-22,Matthew James,Illinois,Peoria,2021-02
B-26041,9498.0,256.0,12,Electronics,Phones,COD,2021-10-06,Jerry Alvarado,New York,New York City,2021-10
B-26750,5461.0,1214.0,7,Furniture,Sofas,Credit Card,2020-06-07,Paul Zimmerman,New York,Rochester,2020-06
B-26138,3084.0,611.0,19,Furniture,Bookcases,UPI,2024-05-21,Carl Ryan,Texas,Dallas,2024-05
B-26929,6087.0,3043.0,1,Furniture,Sofas,COD,2020-08-05,Kelly Roberts,New York,Buffalo,2020-08
B-25359,611.0,300.0,3,Furniture,Bookcases,Credit Card,2020-10-15,Jack Woods,Illinois,Peoria,2020-10
B-25738,9909.0,2999.0,18,Office Supplies,Markers,COD,2021-05-15,Albert Alexander Jr.,Ohio,Cleveland,2021-05
B-25738,9909.0,2999.0,18,Office Supplies,Markers,COD,2022-01-13,Teresa Perez,Texas,Austin,2022-01
B-25931,6485.0,3178.0,18,Furniture,Sofas,UPI,2023-07-18,Amanda Williams,Ohio,Columbus,2023-07
B-25706,7259.0,1969.0,10,Electronics,Laptops,Credit Card,2022-12-08,Kristen Lawson,Illinois,Springfield,2022-12
B-25352,3333.0,700.0,18,Electronics,Printers,COD,2023-04-17,Jacob Stewart,Florida,Miami,2023-04
B-26909,7786.0,1202.0,4,Furniture,Sofas,EMI,2020-06-23,Daniel Brooks,Illinois,Peoria,2020-06
B-26296,7644.0,2428.0,6,Electronics,Phones,Debit Card,2022-01-20,Aaron Dunn,Illinois,Springfield,2022-01
B-26112,1476.0,247.0,5,Furniture,Bookcases,COD,2023-11-18,Jacob Martinez,California,Los Angeles,2023-11
B-26112,1476.0,247.0,5,Furniture,Bookcases,COD,2022-01-19,Raymond Burgess,California,San Diego,2022-01
B-26790,3445.0,1405.0,16,Furniture,Sofas,EMI,2020-09-21,Jennifer Cooke,California,San Francisco,2020-09
B-26790,9837.0,384.0,1,Electronics,Laptops,UPI,2020-09-21,Jennifer Cooke,California,San Francisco,2020-09
B-25986,1314.0,457.0,8,Furniture,Sofas,EMI,2021-06-11,Tyrone White,California,San Diego,2021-06
B-25630,5951.0,936.0,6,Electronics,Laptops,Debit Card,2024-08-07,Charles Williams,Texas,Dallas,2024-08
B-25630,5951.0,936.0,6,Electronics,Laptops,Debit Card,2022-07-26,Amy Page,Ohio,Columbus,2022-07
B-26872,992.0,177.0,6,Electronics,Phones,UPI,2024-01-13,Scott Gibbs,California,Los Angeles,2024-01
B-26872,4699.0,625.0,18,Office Supplies,Markers,EMI,2024-01-13,Scott Gibbs,California,Los Angeles,2024-01
B-25870,5557.0,2114.0,17,Electronics,Laptops,EMI,2021-05-28,Angela Roberts,Ohio,Cleveland,2021-05
B-25991,3436.0,933.0,3,Electronics,Electronic Games,Credit Card,2021-06-13,Kyle Hernandez,Texas,Dallas,2021-06
B-25198,9840.0,3870.0,11,Electronics,Printers,Debit Card,2023-04-25,Cynthia Ferguson,Texas,Austin,2023-04
B-25189,7620.0,125.0,4,Office Supplies,Paper,EMI,2021-07-05,Brandi Garcia,California,San Francisco,2021-07
B-25189,7620.0,125.0,4,Office Supplies,Paper,EMI,2024-10-12,Matthew Blake,California,San Francisco,2024-10
B-26563,4314.0,1591.0,5,Furniture,Tables,Debit Card,2021-10-04,Lauren Howell,New York,Buffalo,2021-10
B-25548,8851.0,999.0,12,Electronics,Laptops,UPI,2024-02-07,Joseph Wilson,Ohio,Cincinnati,2024-02
B-25965,544.0,272.0,2,Electronics,Laptops,Debit Card,2021-03-05,Tanner Vance,Texas,Houston,2021-03
B-25965,544.0,272.0,2,Electronics,Laptops,Debit Card,2023-06-25,Michael Nash,New York,Buffalo,2023-06
B-26545,537.0,142.0,20,Office Supplies,Markers,EMI,2021-08-02,Brent Thomas,Illinois,Peoria,2021-08
B-26603,5944.0,2661.0,7,Electronics,Laptops,EMI,2022-03-17,Harold Mitchell,Texas,Austin,2022-03
B-26393,2258.0,135.0,18,Electronics,Printers,Credit Card,2024-02-07,Ashley Palmer,Florida,Miami,2024-02
B-26393,2258.0,135.0,18,Electronics,Printers,Credit Card,2022-08-19,Stephen Hogan,California,San Diego,2022-08
B-26628,9609.0,4339.0,3,Furniture,Sofas,Debit Card,2024-09-19,George Ashley,Texas,Houston,2024-09
B-26628,9609.0,4339.0,3,Furniture,Sofas,Debit Card,2020-04-05,Sara Bailey,Ohio,Cincinnati,2020-04
B-25945,9952.0,3301.0,15,Electronics,Electronic Games,Debit Card,2023-03-10,Tanya Thomas MD,Texas,Dallas,2023-03
B-26565,9873.0,4585.0,7,Office Supplies,Paper,Credit Card,2020-08-10,Maria Galvan,Ohio,Columbus,2020-08
B-25684,3560.0,1335.0,15,Electronics,Electronic Games,COD,2020-04-29,Duane Kelly,New York,New York City,2020-04
B-25684,3560.0,1335.0,15,Electronics,Electronic Games,COD,2023-03-16,Frank Reynolds,Illinois,Springfield,2023-03
